"REGION","AGE","SEX","ETHNICITY","EDLEVEL","EDGRADE","WORKED"
3,43,1,92,7,6,1
3,30,2,92,6,3,1
3,37,1,30,7,5,1
3,29,2,30,6,3,1
3,28,2,30,6,2,2
3,32,1,30,10,3,1
3,25,2,14,6,3,1
3,45,2,56,NA,NA,1
3,20,1,56,4,1,1
3,28,2,56,3,4,1
3,36,1,30,10,4,1
3,33,2,30,6,3,2
3,27,1,30,4,3,1
3,28,1,30,3,4,1
3,33,1,10,5,4,1
3,31,1,30,4,3,1
3,27,2,30,7,3,1
3,31,1,8,10,2,1
3,36,1,75,7,5,1
3,33,2,75,4,3,2
3,38,1,14,5,4,1
3,41,1,30,5,4,1
3,40,2,30,8,3,1
3,27,2,30,4,3,1
3,32,1,30,6,3,1
3,30,2,30,4,3,2
3,33,1,45,NA,NA,1
3,30,2,56,NA,NA,2
3,23,1,45,3,6,1
3,28,1,45,3,6,1
3,24,1,30,4,3,1
3,20,2,30,4,3,2
3,34,1,30,4,3,1
3,29,2,30,3,3,2
3,28,1,14,4,3,1
3,25,2,14,4,3,1
3,25,1,14,4,3,1
3,20,1,14,4,3,1
3,28,1,30,4,3,1
3,23,1,6,4,3,1
3,28,1,30,11,4,1
3,54,2,30,3,4,1
3,31,1,92,NA,NA,1
3,22,1,92,NA,NA,1
3,20,1,92,NA,NA,1
3,21,1,97,NA,NA,1
3,37,1,92,NA,NA,1
3,25,1,92,NA,NA,1
3,25,1,92,NA,NA,1
3,23,1,92,NA,NA,1
3,30,1,97,NA,NA,1
3,50,1,30,5,2,1
3,45,2,30,3,1,1
3,19,2,30,6,2,2
3,68,1,30,5,4,1
3,57,2,30,5,4,1
3,28,2,30,4,3,1
3,21,1,30,6,3,2
3,49,1,30,5,4,1
3,36,1,30,8,3,1
3,31,2,21,4,3,1
3,37,2,21,5,4,1
3,60,2,30,5,1,1
3,43,1,30,5,4,1
3,35,2,30,10,4,1
3,45,1,30,5,4,1
3,43,1,30,5,4,1
3,40,1,30,10,3,1
3,32,2,30,4,3,1
3,45,1,30,5,4,1
3,35,2,30,4,3,1
3,34,1,30,4,3,1
3,34,2,30,NA,NA,1
3,37,1,30,7,3,1
3,24,2,10,4,3,2
3,25,1,10,7,3,2
3,55,2,21,NA,NA,1
3,30,2,21,4,3,1
3,27,1,21,4,3,1
3,33,1,21,6,3,1
3,33,2,21,3,5,1
3,32,2,30,6,2,1
3,25,2,30,4,3,1
3,30,2,30,4,3,1
3,51,2,30,NA,NA,2
3,48,1,30,5,4,1
3,45,2,30,5,4,1
3,49,1,30,5,4,1
3,40,2,30,5,4,1
3,35,1,30,4,3,1
3,59,1,97,3,4,1
3,43,2,92,NA,NA,1
3,33,2,92,4,3,1
3,74,2,21,NA,NA,1
3,41,2,21,NA,NA,1
3,37,2,21,NA,NA,1
3,32,2,21,NA,NA,1
3,27,2,30,4,3,1
3,34,1,30,7,3,1
3,33,1,8,10,3,1
3,28,2,8,10,2,2
3,20,2,8,6,3,2
3,24,2,30,4,0,1
3,28,2,30,4,3,1
3,23,1,30,4,3,1
3,20,2,30,4,3,1
3,67,1,14,7,4,1
3,41,1,30,8,2,1
3,36,2,30,4,3,1
3,35,1,97,10,3,1
3,55,1,30,5,4,1
3,35,2,30,NA,NA,1
3,30,1,30,10,3,1
3,19,1,30,6,3,2
3,23,2,30,3,2,1
3,19,2,30,3,3,1
3,19,1,30,NA,NA,1
3,24,1,30,4,3,1
3,26,1,30,3,6,1
3,27,1,30,4,3,1
3,47,1,30,5,4,2
3,24,1,30,6,3,2
3,36,1,14,4,3,1
3,32,2,14,4,3,2
3,39,1,30,10,3,1
3,33,2,30,10,3,2
3,59,1,4,5,4,1
3,58,2,6,5,4,1
3,19,2,4,3,4,1
3,50,1,30,5,4,1
3,40,2,30,5,4,1
3,33,1,30,6,3,1
3,28,2,97,8,3,2
3,20,1,30,6,3,2
3,58,2,30,5,4,1
3,32,2,21,3,2,1
3,32,2,30,4,1,1
3,24,1,30,4,3,1
3,19,1,30,4,3,1
3,22,1,30,4,3,1
3,31,1,30,3,2,2
3,43,2,30,NA,NA,1
3,24,1,30,6,4,1
3,31,1,30,7,5,1
3,36,2,30,6,3,1
3,30,1,30,6,4,2
3,26,2,30,11,2,2
3,21,2,30,6,4,2
3,45,1,30,11,4,1
3,26,1,22,7,6,1
3,28,2,30,10,4,2
3,36,1,30,5,4,2
3,37,2,8,5,4,1
3,32,2,30,5,4,1
3,63,1,30,5,4,2
3,54,2,30,5,4,1
3,39,1,30,5,4,1
3,37,2,30,4,3,1
3,34,2,30,4,3,1
3,31,1,30,4,3,1
3,26,2,30,4,3,1
3,20,2,30,4,3,1
3,85,1,8,3,3,2
3,55,2,8,3,4,2
3,20,1,8,6,4,2
3,21,1,30,6,4,1
3,20,1,30,8,4,1
3,40,1,22,5,4,1
3,34,2,30,5,4,1
3,37,1,21,4,3,1
3,36,2,21,4,3,1
3,47,1,30,7,5,1
3,32,2,30,6,3,1
3,22,1,30,6,3,2
3,34,1,21,6,3,1
3,29,2,4,10,2,2
3,26,1,21,11,4,1
3,23,1,30,6,3,1
3,42,1,21,3,4,2
3,42,2,21,5,4,1
3,19,2,21,6,4,2
3,35,2,21,NA,NA,1
3,44,1,21,5,4,1
3,44,2,22,5,4,1
3,19,2,22,6,3,2
3,27,1,4,6,2,1
3,21,2,6,4,0,2
3,21,1,30,3,4,1
3,21,2,30,4,0,2
3,27,1,30,10,3,2
3,21,2,30,4,3,2
3,41,1,63,3,1,1
3,37,2,63,NA,NA,1
3,52,2,21,3,5,2
3,44,2,30,NA,NA,1
3,23,2,14,10,2,1
3,48,2,21,3,5,1
3,24,1,21,6,3,2
3,49,1,30,5,4,1
3,28,2,30,4,3,1
3,75,2,30,NA,NA,2
3,56,2,30,5,4,2
3,27,2,30,6,3,1
3,39,1,30,8,3,1
3,37,2,30,4,3,1
3,89,1,30,3,2,2
3,23,2,30,4,0,1
3,76,1,97,NA,NA,1
3,53,2,92,NA,NA,2
3,42,1,92,5,4,1
3,91,1,41,5,4,2
3,27,2,41,4,3,2
3,40,2,41,5,4,1
3,27,1,12,4,3,1
3,25,2,12,4,3,1
3,48,1,30,5,4,1
3,35,2,30,3,5,1
3,23,2,30,4,3,2
3,20,2,30,6,1,2
3,31,1,22,5,4,1
3,38,2,8,5,4,1
3,32,1,30,10,0,1
3,30,2,30,8,3,1
3,23,1,30,11,0,1
3,62,1,30,10,3,1
3,38,2,30,NA,NA,1
3,21,1,30,10,1,2
3,70,2,30,NA,NA,2
3,36,1,30,5,4,1
3,30,1,30,5,4,1
3,62,1,30,5,4,2
3,63,2,30,5,4,1
3,35,2,30,6,3,1
3,24,1,30,10,0,2
3,32,2,30,4,3,1
3,20,1,30,10,1,2
3,20,1,30,9,1,2
3,33,1,30,6,3,1
3,27,2,30,4,3,1
3,20,2,30,4,3,2
3,41,1,14,5,4,1
3,42,2,4,5,4,2
3,23,1,14,10,0,2
3,21,1,14,8,2,2
3,19,2,14,4,3,1
3,38,1,21,5,1,1
3,36,1,8,11,4,1
3,29,2,8,4,3,1
3,57,2,30,5,1,1
3,30,2,30,4,3,1
3,31,1,4,4,3,1
3,25,2,8,4,3,1
3,30,1,63,3,3,1
3,28,2,63,3,2,1
3,28,2,20,9,3,1
3,33,1,8,6,3,1
3,26,2,21,6,3,1
3,42,1,30,5,1,1
3,41,2,30,5,4,1
3,63,1,30,5,4,2
3,54,2,30,NA,NA,2
3,28,1,30,10,3,1
3,26,1,30,6,3,1
3,23,1,30,6,4,2
3,37,1,21,3,6,1
3,28,2,21,6,3,1
3,36,2,30,3,5,1
3,37,1,30,5,4,1
3,52,2,30,3,2,1
3,21,2,30,6,3,1
3,33,2,30,4,3,1
3,38,1,30,6,4,1
3,38,2,30,5,3,1
3,20,2,30,4,3,2
3,39,2,8,5,4,1
3,44,1,12,5,4,1
3,39,2,12,8,3,1
3,28,1,12,10,3,2
3,54,1,30,8,4,1
3,40,1,30,6,3,1
3,27,1,30,4,3,1
3,20,1,30,4,3,1
3,59,1,56,NA,NA,1
3,50,2,56,NA,NA,1
3,21,2,56,NA,NA,2
3,32,2,45,NA,NA,2
3,28,2,45,3,2,2
3,29,2,30,6,4,2
3,50,2,30,5,4,2
3,42,1,30,8,3,1
3,94,2,30,5,3,1
3,56,2,14,5,4,2
3,24,1,14,4,3,1
3,31,1,30,10,3,1
3,25,2,30,5,4,1
3,25,1,30,4,3,1
3,21,2,30,NA,NA,2
3,42,1,21,8,4,1
3,38,2,21,5,4,1
3,36,1,63,NA,NA,1
3,37,1,30,11,3,1
3,34,2,30,10,1,1
3,40,1,30,5,4,1
3,35,2,30,8,4,2
3,53,1,30,5,4,1
3,52,2,30,5,4,1
3,24,1,30,9,1,2
3,19,1,30,6,0,2
3,66,2,30,NA,NA,1
3,35,1,30,11,4,2
3,33,1,30,8,3,2
3,31,2,30,3,5,1
3,37,1,30,NA,NA,1
3,45,2,30,3,3,1
3,27,1,30,4,0,2
3,25,1,30,8,3,2
3,22,1,30,6,3,1
3,20,1,30,6,3,2
3,44,2,30,NA,NA,1
3,19,2,30,6,3,2
3,25,1,30,8,1,1
3,29,2,14,4,0,2
3,57,2,30,5,4,1
3,21,2,30,6,3,2
3,21,1,30,6,2,2
3,43,1,30,7,3,1
3,45,2,30,3,2,1
3,26,1,45,6,3,1
3,36,1,97,6,3,1
3,35,2,6,NA,NA,1
3,45,1,21,5,4,2
3,42,2,22,3,4,1
3,33,1,15,4,3,1
3,27,2,30,4,3,2
3,59,1,30,NA,NA,2
3,35,2,30,3,3,2
3,40,2,30,NA,NA,1
3,40,1,30,5,4,1
3,36,2,30,4,3,1
3,64,2,21,NA,NA,1
3,25,2,21,6,3,1
3,34,1,21,NA,NA,2
3,22,2,21,6,3,1
3,51,1,30,5,4,1
3,48,2,30,3,3,2
3,41,1,30,5,4,1
3,37,2,30,5,4,1
3,28,1,30,NA,NA,1
3,29,1,21,3,6,1
3,19,1,21,6,2,2
3,20,1,21,6,2,2
3,39,1,71,3,6,1
3,34,2,30,8,2,1
3,44,2,30,5,4,1
3,21,1,30,6,3,2
3,42,2,6,5,4,1
3,26,1,30,6,3,1
3,30,1,14,4,3,1
3,28,2,14,4,3,1
3,23,1,30,6,3,2
3,22,2,30,4,3,1
3,44,2,73,NA,NA,2
3,28,1,73,NA,NA,1
3,39,1,30,6,3,1
3,37,2,30,6,3,1
3,35,1,30,4,3,1
3,36,2,30,7,3,1
3,33,2,30,NA,NA,1
3,27,2,30,NA,NA,2
3,38,1,30,NA,NA,1
3,49,1,30,5,4,1
3,37,2,30,5,4,1
3,31,2,30,3,5,1
3,27,2,30,9,2,2
3,54,1,30,7,7,1
3,45,2,30,5,4,1
3,23,1,30,7,3,1
3,37,1,30,5,4,1
3,30,2,97,3,5,1
3,60,2,30,5,4,2
3,61,1,30,9,3,1
3,23,1,30,10,4,2
3,59,1,21,7,2,2
3,56,2,21,8,2,2
3,38,2,21,5,3,1
3,31,2,97,8,3,1
3,28,2,21,6,3,1
3,25,2,21,6,3,1
3,23,2,21,6,3,2
3,19,1,21,4,3,2
3,56,1,63,NA,NA,1
3,37,2,63,NA,NA,1
3,25,1,14,6,3,1
3,68,2,14,NA,NA,2
3,27,1,92,NA,NA,1
3,25,2,92,NA,NA,1
3,70,1,92,NA,NA,1
3,56,2,92,NA,NA,1
3,33,1,45,7,7,1
3,23,2,45,NA,NA,2
3,24,1,45,6,3,2
3,70,1,22,NA,NA,1
3,47,2,97,NA,NA,1
3,29,1,22,6,3,2
3,29,1,22,6,3,1
3,25,1,22,6,3,1
3,36,1,14,4,3,1
3,34,2,14,4,3,1
3,32,1,14,4,3,1
3,52,2,14,NA,NA,1
3,30,2,56,NA,NA,1
3,60,2,46,5,4,1
3,23,2,46,6,3,1
3,23,2,46,10,1,2
3,22,1,30,6,3,1
3,54,1,14,NA,NA,1
3,58,2,14,NA,NA,2
3,50,2,30,NA,NA,1
3,21,2,30,4,3,1
3,38,1,30,6,3,1
3,35,2,30,4,3,1
3,25,2,14,NA,NA,2
3,25,2,14,4,3,2
3,44,1,81,7,5,1
3,29,2,97,3,3,2
3,39,1,21,5,1,2
3,39,2,30,5,4,1
3,30,1,30,3,3,1
3,24,2,30,3,4,1
3,30,1,16,4,3,2
3,30,2,64,3,5,1
3,25,2,21,3,5,2
3,60,1,15,3,4,2
3,68,1,5,5,4,2
3,32,1,97,4,3,1
3,26,2,12,4,3,1
3,35,1,21,4,3,1
3,33,2,21,NA,NA,1
3,25,1,97,NA,NA,1
3,27,1,30,4,3,1
3,46,2,30,NA,NA,1
3,26,1,30,4,3,2
3,23,2,30,4,3,1
3,40,1,21,5,4,1
3,36,2,30,4,3,1
3,38,1,30,5,4,1
3,46,1,30,8,4,1
3,38,2,30,5,4,1
3,22,2,30,8,3,2
3,20,2,30,4,3,2
3,26,1,30,4,3,1
3,23,2,21,4,3,2
3,37,1,21,4,3,1
3,27,2,6,4,3,1
3,30,1,6,4,3,1
3,60,1,30,5,4,1
3,55,2,30,7,5,1
3,22,1,21,6,3,2
3,80,1,45,7,4,1
3,27,2,45,6,3,1
3,26,1,45,6,3,1
3,29,1,21,6,3,1
3,25,1,21,4,3,1
3,21,1,21,6,2,1
3,31,1,21,10,3,1
3,30,2,30,10,3,1
3,30,1,16,4,3,2
3,30,2,64,3,5,1
3,33,2,30,4,3,1
3,39,1,30,5,4,1
3,33,1,15,5,4,1
3,31,2,21,6,3,1
3,41,2,21,NA,NA,1
3,19,2,21,6,2,2
3,48,2,21,NA,NA,1
3,31,2,3,NA,NA,1
3,45,1,30,5,4,1
3,32,1,21,9,2,1
3,26,1,14,6,3,1
3,19,2,30,3,4,2
3,37,1,14,5,4,1
3,36,2,14,3,6,1
3,45,1,6,5,4,1
3,40,2,75,NA,NA,1
3,38,2,14,5,4,1
3,22,2,14,3,6,1
3,21,1,97,4,3,1
3,21,2,14,4,3,1
3,35,1,21,6,3,1
3,26,2,21,4,2,2
3,55,1,8,7,3,1
3,25,2,4,NA,NA,2
3,25,2,8,NA,NA,2
3,37,1,30,8,3,1
3,34,2,30,4,3,1
3,30,1,30,3,3,2
3,30,1,30,NA,NA,2
3,41,1,14,5,4,1
3,37,2,43,4,3,1
3,49,1,30,8,3,1
3,27,2,30,4,3,1
3,34,2,30,3,6,1
3,42,1,30,8,3,2
3,27,1,6,4,3,1
3,30,1,6,4,3,1
3,31,1,30,4,3,1
3,29,2,30,4,3,1
3,42,1,67,5,4,1
3,35,2,67,3,5,2
3,24,2,30,6,3,1
3,21,2,8,6,3,1
3,27,1,21,4,3,1
3,21,1,21,4,3,1
3,29,2,30,4,3,1
3,19,1,30,6,2,2
3,52,1,30,5,4,1
3,42,2,30,5,4,1
3,24,1,30,3,1,1
3,34,2,10,8,1,1
3,21,2,10,8,3,2
3,19,1,10,6,3,2
3,70,1,10,8,3,2
3,66,2,10,3,2,2
3,31,1,6,6,3,2
3,28,2,14,8,3,2
3,42,1,15,5,4,1
3,35,2,4,4,2,2
3,50,1,45,5,4,1
3,45,2,45,5,4,1
3,27,1,45,11,4,2
3,23,1,45,6,3,1
3,29,2,45,10,3,2
3,25,2,45,4,3,2
3,42,2,97,3,6,1
3,24,1,22,6,3,2
3,20,1,22,NA,NA,2
3,36,1,30,7,4,1
3,31,2,30,4,3,1
3,27,2,97,4,3,2
3,30,1,30,4,3,1
3,38,1,44,6,3,1
3,29,2,8,4,3,1
3,35,2,47,3,5,2
3,47,1,10,7,4,1
3,48,2,10,8,4,2
3,20,1,10,11,2,2
3,20,1,10,6,2,2
3,38,1,10,7,5,1
3,28,2,10,6,3,1
3,41,1,62,8,3,1
3,30,2,71,NA,NA,1
3,20,1,56,6,1,1
3,25,1,68,6,3,1
3,20,1,62,4,2,2
3,32,1,45,6,3,1
3,24,2,14,3,6,1
3,62,1,44,7,4,2
3,55,2,44,7,4,2
3,31,1,30,6,3,1
3,22,2,41,3,4,2
3,23,2,21,8,2,2
3,23,2,21,8,2,2
3,22,2,21,6,3,1
3,42,1,21,7,4,2
3,53,2,21,5,4,1
3,32,2,21,6,3,1
3,31,2,21,4,3,1
3,56,1,8,5,4,1
3,46,2,21,5,4,2
3,20,2,8,6,3,1
3,66,1,21,5,4,1
3,55,2,21,NA,NA,1
3,40,2,4,5,4,1
3,19,2,4,6,3,1
3,26,1,30,4,3,2
3,24,2,30,4,3,2
3,55,2,21,NA,NA,1
3,36,2,21,4,3,1
3,58,1,14,5,4,1
3,40,2,14,5,4,1
3,28,1,14,4,3,1
3,25,2,14,4,3,2
3,20,2,14,4,3,2
3,91,2,22,3,6,1
3,20,2,22,6,1,2
3,45,1,67,5,4,1
3,37,2,67,4,2,1
3,37,2,30,NA,NA,1
3,30,2,30,4,2,1
3,83,2,22,NA,NA,2
3,29,1,22,4,3,1
3,24,2,22,4,3,1
3,24,1,44,4,2,1
3,21,2,44,3,6,1
3,34,2,14,3,6,1
3,24,2,14,4,3,1
3,34,1,97,4,3,2
3,32,2,14,3,6,1
3,32,2,9,3,6,2
3,38,1,21,3,2,1
3,40,2,21,5,4,1
3,22,1,21,4,3,2
3,20,2,21,NA,NA,1
3,41,1,16,10,3,1
3,28,2,16,4,3,1
3,56,2,5,5,1,1
3,49,1,30,5,4,1
3,27,2,30,4,3,1
3,82,2,21,NA,NA,1
3,37,2,21,3,5,2
3,20,1,21,4,2,2
3,48,2,21,NA,NA,1
3,26,2,21,3,5,1
3,20,1,21,4,1,2
3,30,2,97,NA,NA,1
3,43,1,30,11,4,1
3,39,2,30,8,3,1
3,38,1,30,12,2,1
3,30,2,30,4,3,1
3,58,2,30,5,4,1
3,27,1,22,10,2,2
3,24,1,22,4,3,1
3,23,1,21,4,3,1
3,40,1,4,5,4,1
3,33,2,21,NA,NA,1
3,36,2,67,NA,NA,1
3,33,1,63,NA,NA,1
3,25,2,63,NA,NA,1
3,36,1,14,6,3,1
3,31,2,14,NA,NA,1
3,30,2,64,6,3,1
3,50,2,14,11,4,1
3,22,2,14,4,3,2
3,60,1,14,12,9,1
3,60,2,14,8,4,1
3,26,1,14,11,4,2
3,80,2,14,NA,NA,2
3,24,1,8,4,3,1
3,24,1,8,6,3,1
3,22,1,8,4,3,1
3,36,1,14,4,3,1
3,26,2,97,4,3,1
3,30,1,15,10,4,1
3,29,2,15,10,4,2
3,53,2,15,5,4,2
3,33,1,8,6,3,1
3,30,2,8,3,3,1
3,29,1,53,6,3,1
3,41,1,97,10,4,1
3,80,2,4,NA,NA,2
3,30,1,8,10,4,2
3,44,2,44,5,4,1
3,36,2,8,NA,NA,1
3,37,2,68,5,4,2
3,24,2,4,NA,NA,2
3,19,2,4,3,6,1
3,40,1,8,6,3,1
3,38,1,30,10,3,1
3,35,2,30,10,3,2
3,41,1,30,11,4,1
3,40,2,30,5,4,2
3,36,1,15,NA,NA,1
3,31,2,22,6,3,2
3,74,1,56,NA,NA,2
3,52,2,56,NA,NA,1
3,26,2,56,4,3,1
3,19,2,56,6,2,2
3,28,2,56,4,3,2
3,41,1,92,5,4,1
3,36,2,56,3,6,1
3,26,1,73,3,3,1
3,21,2,97,6,3,1
3,76,2,73,NA,NA,2
3,30,1,21,4,3,1
3,25,2,21,4,3,1
3,34,1,15,4,3,1
3,28,2,15,6,3,2
3,24,1,62,4,3,2
3,32,2,22,4,3,1
3,23,1,45,3,2,2
3,21,2,45,NA,NA,1
3,70,1,97,NA,NA,1
3,60,2,97,NA,NA,1
3,27,1,63,4,3,1
3,31,1,12,4,3,1
3,24,2,92,6,3,1
3,49,1,63,NA,NA,2
3,35,2,63,NA,NA,1
3,20,1,63,11,2,2
3,25,2,63,NA,NA,1
3,30,2,30,6,3,1
3,24,2,30,4,3,1
3,45,1,63,3,6,1
3,40,2,63,3,5,1
3,35,1,14,6,2,1
3,23,1,14,4,3,1
3,22,1,30,4,3,2
3,20,2,8,4,1,2
3,32,1,67,8,3,1
3,25,1,63,NA,NA,1
3,26,1,92,NA,NA,1
3,30,1,92,3,4,1
3,28,2,92,3,2,1
3,51,1,30,5,4,1
3,43,2,30,NA,NA,1
3,25,2,21,8,0,1
3,22,2,21,6,3,1
3,23,2,21,6,3,1
3,30,1,97,NA,NA,1
3,28,1,97,3,1,1
3,28,1,97,3,1,1
3,27,1,97,3,6,1
3,76,1,92,NA,NA,1
3,46,2,92,NA,NA,1
3,19,2,92,3,3,1
3,41,1,92,NA,NA,1
3,48,2,92,3,2,2
3,31,1,97,3,6,1
3,25,2,97,3,4,2
3,24,1,63,4,3,1
3,22,1,14,4,3,1
3,41,1,97,NA,NA,1
3,35,2,97,NA,NA,2
3,50,1,63,NA,NA,1
3,33,2,97,NA,NA,1
3,37,2,91,NA,NA,1
3,20,2,97,3,5,1
3,34,1,30,8,3,1
3,29,2,30,3,6,1
3,44,1,92,3,6,1
3,28,2,92,3,3,2
3,30,1,92,NA,NA,1
3,19,2,92,NA,NA,2
3,29,1,62,8,3,2
3,73,1,14,NA,NA,2
3,23,1,14,4,3,1
3,42,1,97,NA,NA,1
3,28,2,97,NA,NA,2
3,43,1,63,3,5,1
3,33,2,63,NA,NA,1
3,50,2,97,NA,NA,2
3,28,1,97,NA,NA,1
3,20,2,97,NA,NA,2
3,20,1,63,4,3,1
3,24,2,22,6,3,2
3,26,1,21,4,2,1
3,21,1,97,4,1,2
3,32,1,30,4,3,1
3,25,2,4,3,4,1
3,23,1,4,4,3,1
3,23,1,4,6,3,1
3,31,2,14,10,2,2
3,30,2,12,4,3,1
3,56,1,30,5,4,1
3,57,2,4,3,4,2
3,21,2,4,4,3,1
3,27,1,4,4,3,1
3,23,2,8,4,3,1
3,26,2,8,6,3,1
3,43,1,67,5,4,1
3,34,2,67,NA,NA,2
3,34,2,30,NA,NA,2
3,44,1,21,NA,NA,1
3,27,1,63,4,3,1
3,37,2,97,NA,NA,1
3,20,2,91,3,5,1
3,34,2,30,NA,NA,2
3,44,1,21,NA,NA,1
3,50,1,97,NA,NA,1
3,41,1,21,5,4,1
3,26,1,21,6,3,2
3,36,1,21,4,3,1
3,33,2,30,4,3,2
3,33,1,21,4,3,1
3,28,2,21,4,3,1
3,34,1,14,8,4,2
3,55,1,63,3,4,1
3,40,2,63,7,5,1
3,21,2,63,3,6,1
3,20,1,63,4,3,1
3,26,2,4,10,1,2
3,24,2,30,9,2,1
3,45,2,30,5,4,1
3,28,1,21,4,3,1
3,21,1,30,4,3,2
3,46,1,21,8,4,1
3,30,2,21,4,3,1
3,31,2,21,4,3,1
3,64,1,8,7,5,2
3,22,2,8,4,3,1
3,48,1,30,5,4,1
3,38,2,30,5,4,2
3,20,1,30,10,1,2
3,60,1,5,5,4,1
3,39,1,30,10,3,1
3,37,2,15,5,4,1
3,31,2,21,6,3,1
3,23,1,21,6,3,2
3,28,1,21,8,2,1
3,23,2,14,6,3,1
3,40,1,21,3,2,1
3,47,1,30,8,4,1
3,46,2,30,7,5,1
3,72,2,30,NA,NA,2
3,48,1,30,5,4,1
3,38,2,21,3,4,1
3,19,1,4,6,0,1
3,22,1,21,3,5,1
3,23,1,8,6,2,1
3,36,1,30,3,6,1
3,26,2,21,4,3,2
3,39,1,30,9,3,1
3,87,2,21,9,3,1
3,58,2,21,5,4,2
3,30,2,21,4,3,1
3,25,2,21,4,3,2
3,54,2,8,5,4,1
3,27,2,8,9,3,1
3,25,1,8,4,2,1
3,43,1,14,5,4,1
3,23,1,30,6,3,1
3,21,2,4,6,3,2
3,34,1,21,8,3,1
3,31,2,30,4,3,1
3,43,1,22,5,4,1
3,35,1,21,4,3,1
3,25,2,21,6,3,2
3,41,1,30,8,3,1
3,35,2,30,4,3,1
3,91,1,21,5,4,1
3,33,2,30,4,3,2
3,72,1,30,5,4,2
3,44,2,30,5,4,1
3,31,2,30,5,4,1
3,19,1,30,6,2,2
3,60,1,14,5,4,1
3,36,2,14,5,4,1
3,21,2,14,6,3,2
3,65,1,14,3,6,1
3,63,2,14,NA,NA,1
3,38,2,14,3,3,2
3,22,1,3,10,0,2
3,25,2,3,NA,NA,1
3,42,1,8,5,4,1
3,35,2,71,5,4,1
3,28,1,8,3,3,2
3,25,1,8,3,3,2
3,20,1,8,3,3,2
3,30,1,97,6,2,1
3,33,1,30,8,3,1
3,33,1,45,3,6,1
3,28,2,45,3,6,2
3,55,1,30,5,4,1
3,48,2,30,NA,NA,2
3,19,1,30,6,3,2
3,25,2,30,3,6,2
3,21,2,30,3,3,2
3,43,1,21,9,3,1
3,31,2,21,NA,NA,1
3,24,1,21,4,3,1
3,22,2,21,6,3,2
3,20,2,21,6,3,2
3,43,1,63,7,5,1
3,37,2,63,5,4,1
3,30,1,30,NA,NA,1
3,25,2,30,NA,NA,2
3,29,1,30,6,3,1
3,20,2,30,6,3,2
3,55,1,30,3,6,1
3,52,2,30,3,2,1
3,37,2,30,5,2,1
3,35,1,30,10,3,1
3,33,2,30,6,3,2
3,31,1,30,6,2,2
3,37,1,30,10,3,1
3,31,2,30,4,3,2
3,34,1,0,12,1,1
3,32,2,6,4,3,1
3,31,1,15,6,3,1
3,30,2,8,6,3,2
3,60,1,40,5,4,2
3,50,2,40,5,4,2
3,23,2,40,4,2,2
3,20,2,40,8,2,2
3,32,2,30,8,3,1
3,45,2,30,5,4,1
3,40,1,30,6,3,1
3,34,2,14,4,3,1
3,46,1,30,5,4,1
3,61,1,30,5,4,2
3,57,2,0,5,4,1
3,23,1,0,10,1,2
3,57,2,21,NA,NA,1
3,24,2,21,11,1,2
3,47,1,14,5,4,1
3,50,2,14,5,3,2
3,52,2,14,7,5,1
3,31,1,30,4,3,1
3,29,1,30,3,2,1
3,24,2,30,4,3,1
3,36,1,22,10,2,2
3,35,2,8,4,3,1
3,35,1,6,10,1,1
3,31,2,14,6,3,2
3,61,1,30,5,4,2
3,40,2,30,5,4,1
3,24,2,97,6,3,2
3,19,1,30,6,2,2
3,49,1,4,5,4,1
3,42,2,15,5,4,1
3,20,2,4,4,3,1
3,39,1,81,9,3,1
3,34,2,81,9,3,1
3,23,1,30,4,3,1
3,20,2,30,6,3,2
3,40,2,30,5,4,1
3,21,2,30,6,3,2
3,25,2,30,6,3,2
3,35,1,97,4,3,2
3,19,1,91,4,3,2
3,46,1,3,5,4,1
3,32,2,3,10,3,1
3,46,1,30,11,4,1
3,43,2,30,7,5,1
3,30,1,30,6,3,2
3,21,1,30,4,3,1
3,87,2,30,NA,NA,2
3,45,1,21,10,3,1
3,39,2,21,5,4,1
3,68,2,21,NA,NA,2
3,56,1,21,5,4,1
3,21,2,30,9,1,2
3,20,1,21,4,3,1
3,48,2,21,NA,NA,1
3,34,1,67,8,1,1
3,28,2,30,8,3,1
3,41,1,30,5,4,2
3,25,2,30,6,3,1
3,49,2,41,8,3,1
3,26,1,21,4,3,1
3,60,1,14,9,3,2
3,60,2,3,NA,NA,2
3,67,1,30,5,4,1
3,67,2,30,5,4,2
3,30,2,30,11,3,1
3,53,2,30,5,4,1
3,62,2,30,8,3,1
3,27,2,30,6,3,1
3,25,2,30,6,3,1
3,36,2,30,NA,NA,1
3,56,1,97,11,4,1
3,53,2,30,5,4,2
3,24,1,30,5,3,2
3,28,1,97,6,3,2
3,28,1,30,6,3,2
3,58,1,4,5,2,1
3,65,1,30,5,4,2
3,63,2,30,5,4,1
3,39,1,30,5,4,1
3,32,2,30,6,3,1
3,33,1,30,6,3,1
3,29,2,30,5,4,1
3,29,2,30,11,4,1
3,27,2,30,11,4,1
3,27,1,0,4,3,1
3,25,1,30,5,4,1
3,25,2,30,4,3,1
3,50,1,21,5,4,1
3,45,2,21,5,4,1
3,33,1,21,4,3,1
3,23,2,21,NA,NA,2
3,37,1,21,NA,NA,1
3,32,2,30,8,3,1
3,58,1,21,11,2,1
3,24,1,21,6,3,1
